Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
193.2,1,Cancel,1546,,,,G
193.2,1,Cancel,1547,,,,G
193.25,1,Insert,1548,B,9,101,G
193.25,1,Insert,1549,A,9,99,G
193.45,1,Cancel,1548,,,,G
193.45,1,Cancel,1549,,,,G
193.5,1,Insert,1550,B,9,101,G
193.5,1,Insert,1551,A,9,99,G
193.7,1,Cancel,1550,,,,G
193.7,1,Cancel,1551,,,,G
193.75,1,Insert,1552,B,9,101,G
193.75,1,Insert,1553,A,9,99,G
193.95,1,Cancel,1552,,,,G
193.95,1,Cancel,1553,,,,G
194.0,1,Insert,1554,B,9,101,G
194.0,1,Insert,1555,A,9,99,G
194.2,1,Cancel,1554,,,,G
194.2,1,Cancel,1555,,,,G
194.25,1,Insert,1556,B,9,101,G
194.25,1,Insert,1557,A,9,99,G
194.45,1,Cancel,1556,,,,G
194.45,1,Cancel,1557,,,,G
194.5,1,Insert,1558,B,9,101,G
194.5,1,Insert,1559,A,9,99,G
194.7,1,Cancel,1558,,,,G
194.7,1,Cancel,1559,,,,G
194.75,1,Insert,1560,B,9,101,G
194.75,1,Insert,1561,A,9,99,G
194.95,1,Cancel,1560,,,,G
194.95,1,Cancel,1561,,,,G
195.0,1,Insert,1562,B,9,101,G
195.0,1,Insert,1563,A,9,99,G
195.2,1,Cancel,1562,,,,G
195.2,1,Cancel,1563,,,,G
195.25,1,Insert,1564,B,9,101,G
195.25,1,Insert,1565,A,9,99,G
195.45,1,Cancel,1564,,,,G
195.45,1,Cancel,1565,,,,G
195.5,1,Insert,1566,B,9,101,G
195.5,1,Insert,1567,A,9,99,G
195.7,1,Cancel,1566,,,,G
195.7,1,Cancel,1567,,,,G
195.75,1,Insert,1568,B,9,101,G
195.75,1,Insert,1569,A,9,99,G
195.95,1,Cancel,1568,,,,G
195.95,1,Cancel,1569,,,,G
196.0,1,Insert,1570,B,9,101,G
196.0,1,Insert,1571,A,9,99,G
196.2,1,Cancel,1570,,,,G
196.2,1,Cancel,1571,,,,G
196.25,1,Insert,1572,B,9,101,G
196.25,1,Insert,1573,A,9,99,G
196.45,1,Cancel,1572,,,,G
196.45,1,Cancel,1573,,,,G
196.5,1,Insert,1574,B,9,101,G
196.5,1,Insert,1575,A,9,99,G
196.7,1,Cancel,1574,,,,G
196.7,1,Cancel,1575,,,,G
196.75,1,Insert,1576,B,9,101,G
196.75,1,Insert,1577,A,9,99,G
196.95,1,Cancel,1576,,,,G
196.95,1,Cancel,1577,,,,G
197.0,1,Insert,1578,B,9,101,G
197.0,1,Insert,1579,A,9,99,G
197.2,1,Cancel,1578,,,,G
197.2,1,Cancel,1579,,,,G
197.25,1,Insert,1580,B,9,101,G
197.25,1,Insert,1581,A,9,99,G
197.45,1,Cancel,1580,,,,G
197.45,1,Cancel,1581,,,,G
197.5,1,Insert,1582,B,9,101,G
197.5,1,Insert,1583,A,9,99,G
197.7,1,Cancel,1582,,,,G
197.7,1,Cancel,1583,,,,G
197.75,1,Insert,1584,B,9,101,G
197.75,1,Insert,1585,A,9,99,G
197.95,1,Cancel,1584,,,,G
197.95,1,Cancel,1585,,,,G
198.0,1,Insert,1586,B,9,101,G
198.0,1,Insert,1587,A,9,99,G
198.2,1,Cancel,1586,,,,G
198.2,1,Cancel,1587,,,,G
198.25,1,Insert,1588,B,9,101,G
198.25,1,Insert,1589,A,9,99,G
198.45,1,Cancel,1588,,,,G
198.45,1,Cancel,1589,,,,G
198.5,1,Insert,1590,B,9,101,G
198.5,1,Insert,1591,A,9,99,G
198.7,1,Cancel,1590,,,,G
198.7,1,Cancel,1591,,,,G
198.75,1,Insert,1592,B,9,101,G
198.75,1,Insert,1593,A,9,99,G
198.95,1,Cancel,1592,,,,G
198.95,1,Cancel,1593,,,,G
199.0,1,Insert,1594,B,9,101,G
199.0,1,Insert,1595,A,9,99,G
199.2,1,Cancel,1594,,,,G
199.2,1,Cancel,1595,,,,G
199.25,1,Insert,1596,B,9,101,G
199.25,1,Insert,1597,A,9,99,G
199.45,1,Cancel,1596,,,,G
199.45,1,Cancel,1597,,,,G
199.5,1,Insert,1598,B,9,101,G
199.5,1,Insert,1599,A,9,99,G
199.7,1,Cancel,1598,,,,G
199.7,1,Cancel,1599,,,,G
199.75,1,Insert,1600,B,9,101,G
199.75,1,Insert,1601,A,9,99,G
199.95,1,Cancel,1600,,,,G
199.95,1,Cancel,1601,,,,G
200.0,1,Insert,1602,B,9,101,G
200.0,1,Insert,1603,A,9,99,G
200.2,1,Cancel,1602,,,,G
200.2,1,Cancel,1603,,,,G
200.25,1,Insert,1604,B,9,101,G
200.25,1,Insert,1605,A,9,99,G
200.45,1,Cancel,1604,,,,G
200.45,1,Cancel,1605,,,,G
200.5,1,Insert,1606,B,9,101,G
200.5,1,Insert,1607,A,9,99,G
200.7,1,Cancel,1606,,,,G
200.7,1,Cancel,1607,,,,G
200.75,1,Insert,1608,B,9,101,G
200.75,1,Insert,1609,A,9,99,G
200.95,1,Cancel,1608,,,,G
200.95,1,Cancel,1609,,,,G
201.0,1,Insert,1610,B,9,101,G
201.0,1,Insert,1611,A,9,99,G
201.2,1,Cancel,1610,,,,G
201.2,1,Cancel,1611,,,,G
201.25,1,Insert,1612,B,9,101,G
201.25,1,Insert,1613,A,9,99,G
201.45,1,Cancel,1612,,,,G
201.45,1,Cancel,1613,,,,G
201.5,1,Insert,1614,B,9,101,G
201.5,1,Insert,1615,A,9,99,G
201.7,1,Cancel,1614,,,,G
201.7,1,Cancel,1615,,,,G
201.75,1,Insert,1616,B,9,101,G
201.75,1,Insert,1617,A,9,99,G
201.95,1,Cancel,1616,,,,G
201.95,1,Cancel,1617,,,,G
202.0,1,Insert,1618,B,9,101,G
202.0,1,Insert,1619,A,9,99,G
202.2,1,Cancel,1618,,,,G
202.2,1,Cancel,1619,,,,G
202.25,1,Insert,1620,B,9,101,G
202.25,1,Insert,1621,A,9,99,G
202.45,1,Cancel,1620,,,,G
202.45,1,Cancel,1621,,,,G
202.5,1,Insert,1622,B,9,101,G
202.5,1,Insert,1623,A,9,99,G
202.7,1,Cancel,1622,,,,G
202.7,1,Cancel,1623,,,,G
202.75,1,Insert,1624,B,9,101,G
202.75,1,Insert,1625,A,9,99,G
202.95,1,Cancel,1624,,,,G
202.95,1,Cancel,1625,,,,G
203.0,1,Insert,1626,B,9,101,G
203.0,1,Insert,1627,A,9,99,G
203.2,1,Cancel,1626,,,,G
203.2,1,Cancel,1627,,,,G
203.25,1,Insert,1628,B,9,101,G
203.25,1,Insert,1629,A,9,99,G
203.45,1,Cancel,1628,,,,G
203.45,1,Cancel,1629,,,,G
203.5,1,Insert,1630,B,9,101,G
203.5,1,Insert,1631,A,9,99,G
203.7,1,Cancel,1630,,,,G
203.7,1,Cancel,1631,,,,G
203.75,1,Insert,1632,B,9,101,G
203.75,1,Insert,1633,A,9,99,G
203.95,1,Cancel,1632,,,,G
203.95,1,Cancel,1633,,,,G
204.0,1,Insert,1634,B,9,101,G
204.0,1,Insert,1635,A,9,99,G
204.2,1,Cancel,1634,,,,G
204.2,1,Cancel,1635,,,,G
204.25,1,Insert,1636,B,9,101,G
204.25,1,Insert,1637,A,9,99,G
204.45,1,Cancel,1636,,,,G
204.45,1,Cancel,1637,,,,G
204.5,1,Insert,1638,B,9,101,G
204.5,1,Insert,1639,A,9,99,G
204.7,1,Cancel,1638,,,,G
204.7,1,Cancel,1639,,,,G
204.75,1,Insert,1640,B,9,101,G
204.75,1,Insert,1641,A,9,99,G
204.95,1,Cancel,1640,,,,G
204.95,1,Cancel,1641,,,,G
205.0,1,Insert,1642,B,9,101,G
205.0,1,Insert,1643,A,9,99,G
205.2,1,Cancel,1642,,,,G
205.2,1,Cancel,1643,,,,G
205.25,1,Insert,1644,B,9,101,G
205.25,1,Insert,1645,A,9,99,G
205.45,1,Cancel,1644,,,,G
205.45,1,Cancel,1645,,,,G
205.5,1,Insert,1646,B,9,101,G
205.5,1,Insert,1647,A,9,99,G
205.7,1,Cancel,1646,,,,G
205.7,1,Cancel,1647,,,,G
205.75,1,Insert,1648,B,9,101,G
205.75,1,Insert,1649,A,9,99,G
205.95,1,Cancel,1648,,,,G
205.95,1,Cancel,1649,,,,G
206.0,1,Insert,1650,B,9,101,G
206.0,1,Insert,1651,A,9,99,G
206.2,1,Cancel,1650,,,,G
206.2,1,Cancel,1651,,,,G
206.25,1,Insert,1652,B,9,101,G
206.25,1,Insert,1653,A,9,99,G
206.45,1,Cancel,1652,,,,G
206.45,1,Cancel,1653,,,,G
206.5,1,Insert,1654,B,9,101,G
206.5,1,Insert,1655,A,9,99,G
206.7,1,Cancel,1654,,,,G
206.7,1,Cancel,1655,,,,G
206.75,1,Insert,1656,B,9,101,G
206.75,1,Insert,1657,A,9,99,G
206.95,1,Cancel,1656,,,,G
206.95,1,Cancel,1657,,,,G
207.0,1,Insert,1658,B,9,101,G
207.0,1,Insert,1659,A,9,99,G
207.2,1,Cancel,1658,,,,G
207.2,1,Cancel,1659,,,,G
207.25,1,Insert,1660,B,9,101,G
207.25,1,Insert,1661,A,9,99,G
207.45,1,Cancel,1660,,,,G
207.45,1,Cancel,1661,,,,G
207.5,1,Insert,1662,B,9,101,G
207.5,1,Insert,1663,A,9,99,G
207.7,1,Cancel,1662,,,,G
207.7,1,Cancel,1663,,,,G
207.75,1,Insert,1664,B,9,101,G
207.75,1,Insert,1665,A,9,99,G
207.95,1,Cancel,1664,,,,G
207.95,1,Cancel,1665,,,,G
208.0,1,Insert,1666,B,9,101,G
208.0,1,Insert,1667,A,9,99,G
208.2,1,Cancel,1666,,,,G
208.2,1,Cancel,1667,,,,G
208.25,1,Insert,1668,B,9,101,G
208.25,1,Insert,1669,A,9,99,G
208.45,1,Cancel,1668,,,,G
208.45,1,Cancel,1669,,,,G
208.5,1,Insert,1670,B,9,101,G
208.5,1,Insert,1671,A,9,99,G
208.7,1,Cancel,1670,,,,G
208.7,1,Cancel,1671,,,,G
208.75,1,Insert,1672,B,9,101,G
208.75,1,Insert,1673,A,9,99,G
208.95,1,Cancel,1672,,,,G
208.95,1,Cancel,1673,,,,G
209.0,1,Insert,1674,B,9,101,G
209.0,1,Insert,1675,A,9,99,G
209.2,1,Cancel,1674,,,,G
209.2,1,Cancel,1675,,,,G
209.25,1,Insert,1676,B,9,101,G
209.25,1,Insert,1677,A,9,99,G
209.45,1,Cancel,1676,,,,G
209.45,1,Cancel,1677,,,,G
209.5,1,Insert,1678,B,9,101,G
209.5,1,Insert,1679,A,9,99,G
209.7,1,Cancel,1678,,,,G
209.7,1,Cancel,1679,,,,G
209.75,1,Insert,1680,B,9,101,G
209.75,1,Insert,1681,A,9,99,G
209.95,1,Cancel,1680,,,,G
209.95,1,Cancel,1681,,,,G
210.0,1,Insert,1682,B,9,101,G
210.0,1,Insert,1683,A,9,99,G
210.2,1,Cancel,1682,,,,G
210.2,1,Cancel,1683,,,,G
210.25,1,Insert,1684,B,9,101,G
210.25,1,Insert,1685,A,9,99,G
210.45,1,Cancel,1684,,,,G
210.45,1,Cancel,1685,,,,G
210.5,1,Insert,1686,B,9,101,G
210.5,1,Insert,1687,A,9,99,G
210.7,1,Cancel,1686,,,,G
210.7,1,Cancel,1687,,,,G
210.75,1,Insert,1688,B,9,101,G
210.75,1,Insert,1689,A,9,99,G
210.95,1,Cancel,1688,,,,G
210.95,1,Cancel,1689,,,,G
211.0,1,Insert,1690,B,9,101,G
211.0,1,Insert,1691,A,9,99,G
211.2,1,Cancel,1690,,,,G
211.2,1,Cancel,1691,,,,G
211.25,1,Insert,1692,B,9,101,G
211.25,1,Insert,1693,A,9,99,G
211.45,1,Cancel,1692,,,,G
211.45,1,Cancel,1693,,,,G
211.5,1,Insert,1694,B,9,101,G
211.5,1,Insert,1695,A,9,99,G
211.7,1,Cancel,1694,,,,G
211.7,1,Cancel,1695,,,,G
211.75,1,Insert,1696,B,9,101,G
211.75,1,Insert,1697,A,9,99,G
211.95,1,Cancel,1696,,,,G
211.95,1,Cancel,1697,,,,G
212.0,1,Insert,1698,B,9,101,G
212.0,1,Insert,1699,A,9,99,G
212.2,1,Cancel,1698,,,,G
212.2,1,Cancel,1699,,,,G
212.25,1,Insert,1700,B,9,101,G
212.25,1,Insert,1701,A,9,99,G
212.45,1,Cancel,1700,,,,G
212.45,1,Cancel,1701,,,,G
212.5,1,Insert,1702,B,9,101,G
212.5,1,Insert,1703,A,9,99,G
212.7,1,Cancel,1702,,,,G
212.7,1,Cancel,1703,,,,G
212.75,1,Insert,1704,B,9,101,G
212.75,1,Insert,1705,A,9,99,G
212.95,1,Cancel,1704,,,,G
212.95,1,Cancel,1705,,,,G
213.0,1,Insert,1706,B,9,101,G
213.0,1,Insert,1707,A,9,99,G
213.2,1,Cancel,1706,,,,G
213.2,1,Cancel,1707,,,,G
213.25,1,Insert,1708,B,9,101,G
213.25,1,Insert,1709,A,9,99,G
213.45,1,Cancel,1708,,,,G
213.45,1,Cancel,1709,,,,G
213.5,1,Insert,1710,B,9,101,G
213.5,1,Insert,1711,A,9,99,G
213.7,1,Cancel,1710,,,,G
213.7,1,Cancel,1711,,,,G
213.75,1,Insert,1712,B,9,101,G
213.75,1,Insert,1713,A,9,99,G
213.95,1,Cancel,1712,,,,G
213.95,1,Cancel,1713,,,,G
214.0,1,Insert,1714,B,9,101,G
214.0,1,Insert,1715,A,9,99,G
214.2,1,Cancel,1714,,,,G
214.2,1,Cancel,1715,,,,G
214.25,1,Insert,1716,B,9,101,G
214.25,1,Insert,1717,A,9,99,G
214.45,1,Cancel,1716,,,,G
214.45,1,Cancel,1717,,,,G
214.5,1,Insert,1718,B,9,101,G
214.5,1,Insert,1719,A,9,99,G
214.7,1,Cancel,1718,,,,G
214.7,1,Cancel,1719,,,,G
214.75,1,Insert,1720,B,9,101,G
214.75,1,Insert,1721,A,9,99,G
214.95,1,Cancel,1720,,,,G
214.95,1,Cancel,1721,,,,G
215.0,1,Insert,1722,B,9,101,G
215.0,1,Insert,1723,A,9,99,G
215.2,1,Cancel,1722,,,,G
215.2,1,Cancel,1723,,,,G
215.25,1,Insert,1724,B,9,101,G
215.25,1,Insert,1725,A,9,99,G
215.45,1,Cancel,1724,,,,G
215.45,1,Cancel,1725,,,,G
215.5,1,Insert,1726,B,9,101,G
215.5,1,Insert,1727,A,9,99,G
215.7,1,Cancel,1726,,,,G
215.7,1,Cancel,1727,,,,G
215.75,1,Insert,1728,B,9,101,G
215.75,1,Insert,1729,A,9,99,G
215.95,1,Cancel,1728,,,,G
215.95,1,Cancel,1729,,,,G
216.0,1,Insert,1730,B,9,101,G
216.0,1,Insert,1731,A,9,99,G
216.2,1,Cancel,1730,,,,G
216.2,1,Cancel,1731,,,,G
216.25,1,Insert,1732,B,9,101,G
216.25,1,Insert,1733,A,9,99,G
216.45,1,Cancel,1732,,,,G
216.45,1,Cancel,1733,,,,G
216.5,1,Insert,1734,B,9,101,G
216.5,1,Insert,1735,A,9,99,G
216.7,1,Cancel,1734,,,,G
216.7,1,Cancel,1735,,,,G
216.75,1,Insert,1736,B,9,101,G
216.75,1,Insert,1737,A,9,99,G
216.95,1,Cancel,1736,,,,G
216.95,1,Cancel,1737,,,,G
217.0,1,Insert,1738,B,9,101,G
217.0,1,Insert,1739,A,9,99,G
217.2,1,Cancel,1738,,,,G
217.2,1,Cancel,1739,,,,G
217.25,1,Insert,1740,B,9,101,G
217.25,1,Insert,1741,A,9,99,G
217.45,1,Cancel,1740,,,,G
217.45,1,Cancel,1741,,,,G
217.5,1,Insert,1742,B,9,101,G
217.5,1,Insert,1743,A,9,99,G
217.7,1,Cancel,1742,,,,G
217.7,1,Cancel,1743,,,,G
217.75,1,Insert,1744,B,9,101,G
217.75,1,Insert,1745,A,9,99,G
217.95,1,Cancel,1744,,,,G
217.95,1,Cancel,1745,,,,G
218.0,1,Insert,1746,B,9,101,G
218.0,1,Insert,1747,A,9,99,G
218.2,1,Cancel,1746,,,,G
218.2,1,Cancel,1747,,,,G
218.25,1,Insert,1748,B,9,101,G
218.25,1,Insert,1749,A,9,99,G
218.45,1,Cancel,1748,,,,G
218.45,1,Cancel,1749,,,,G
218.5,1,Insert,1750,B,9,101,G
218.5,1,Insert,1751,A,9,99,G
218.7,1,Cancel,1750,,,,G
218.7,1,Cancel,1751,,,,G
218.75,1,Insert,1752,B,9,101,G
218.75,1,Insert,1753,A,9,99,G
218.95,1,Cancel,1752,,,,G
218.95,1,Cancel,1753,,,,G
219.0,1,Insert,1754,B,9,101,G
219.0,1,Insert,1755,A,9,99,G
219.2,1,Cancel,1754,,,,G
219.2,1,Cancel,1755,,,,G
219.25,1,Insert,1756,B,9,101,G
219.25,1,Insert,1757,A,9,99,G
219.45,1,Cancel,1756,,,,G
219.45,1,Cancel,1757,,,,G
219.5,1,Insert,1758,B,9,101,G
219.5,1,Insert,1759,A,9,99,G
219.7,1,Cancel,1758,,,,G
219.7,1,Cancel,1759,,,,G
219.75,1,Insert,1760,B,9,101,G
219.75,1,Insert,1761,A,9,99,G
219.95,1,Cancel,1760,,,,G
219.95,1,Cancel,1761,,,,G
220.0,1,Insert,1762,B,9,101,G
220.0,1,Insert,1763,A,9,99,G
220.2,1,Cancel,1762,,,,G
220.2,1,Cancel,1763,,,,G
220.25,1,Insert,1764,B,9,101,G
220.25,1,Insert,1765,A,9,99,G
220.45,1,Cancel,1764,,,,G
220.45,1,Cancel,1765,,,,G
220.5,1,Insert,1766,B,9,101,G
220.5,1,Insert,1767,A,9,99,G
220.7,1,Cancel,1766,,,,G
220.7,1,Cancel,1767,,,,G
220.75,1,Insert,1768,B,9,101,G
220.75,1,Insert,1769,A,9,99,G
220.95,1,Cancel,1768,,,,G
220.95,1,Cancel,1769,,,,G
221.0,1,Insert,1770,B,9,101,G
221.0,1,Insert,1771,A,9,99,G
221.2,1,Cancel,1770,,,,G
221.2,1,Cancel,1771,,,,G
221.25,1,Insert,1772,B,9,101,G
221.25,1,Insert,1773,A,9,99,G
221.45,1,Cancel,1772,,,,G
221.45,1,Cancel,1773,,,,G
221.5,1,Insert,1774,B,9,101,G
221.5,1,Insert,1775,A,9,99,G
221.7,1,Cancel,1774,,,,G
221.7,1,Cancel,1775,,,,G
221.75,1,Insert,1776,B,9,101,G
221.75,1,Insert,1777,A,9,99,G
221.95,1,Cancel,1776,,,,G
221.95,1,Cancel,1777,,,,G
222.0,1,Insert,1778,B,9,101,G
222.0,1,Insert,1779,A,9,99,G
222.2,1,Cancel,1778,,,,G
222.2,1,Cancel,1779,,,,G
222.25,1,Insert,1780,B,9,101,G
222.25,1,Insert,1781,A,9,99,G
222.45,1,Cancel,1780,,,,G
222.45,1,Cancel,1781,,,,G
222.5,1,Insert,1782,B,9,101,G
222.5,1,Insert,1783,A,9,99,G
222.7,1,Cancel,1782,,,,G
222.7,1,Cancel,1783,,,,G
222.75,1,Insert,1784,B,9,101,G
222.75,1,Insert,1785,A,9,99,G
222.95,1,Cancel,1784,,,,G
222.95,1,Cancel,1785,,,,G
223.0,1,Insert,1786,B,9,101,G
223.0,1,Insert,1787,A,9,99,G
223.2,1,Cancel,1786,,,,G
223.2,1,Cancel,1787,,,,G
223.25,1,Insert,1788,B,9,101,G
223.25,1,Insert,1789,A,9,99,G
223.45,1,Cancel,1788,,,,G
223.45,1,Cancel,1789,,,,G
223.5,1,Insert,1790,B,9,101,G
223.5,1,Insert,1791,A,9,99,G
223.7,1,Cancel,1790,,,,G
223.7,1,Cancel,1791,,,,G
223.75,1,Insert,1792,B,9,101,G
223.75,1,Insert,1793,A,9,99,G
223.95,1,Cancel,1792,,,,G
223.95,1,Cancel,1793,,,,G
224.0,1,Insert,1794,B,9,101,G
224.0,1,Insert,1795,A,9,99,G
224.2,1,Cancel,1794,,,,G
224.2,1,Cancel,1795,,,,G
224.25,1,Insert,1796,B,9,101,G
224.25,1,Insert,1797,A,9,99,G
224.45,1,Cancel,1796,,,,G
224.45,1,Cancel,1797,,,,G
224.5,1,Insert,1798,B,9,101,G
224.5,1,Insert,1799,A,9,99,G
224.7,1,Cancel,1798,,,,G
224.7,1,Cancel,1799,,,,G
224.75,1,Insert,1800,B,9,101,G
224.75,1,Insert,1801,A,9,99,G
224.95,1,Cancel,1800,,,,G
224.95,1,Cancel,1801,,,,G
225.0,1,Insert,1802,B,9,101,G
225.0,1,Insert,1803,A,9,99,G
225.2,1,Cancel,1802,,,,G
225.2,1,Cancel,1803,,,,G
225.25,1,Insert,1804,B,9,101,G
225.25,1,Insert,1805,A,9,99,G
225.45,1,Cancel,1804,,,,G
225.45,1,Cancel,1805,,,,G
225.5,1,Insert,1806,B,9,101,G
225.5,1,Insert,1807,A,9,99,G
225.7,1,Cancel,1806,,,,G
225.7,1,Cancel,1807,,,,G
225.75,1,Insert,1808,B,9,101,G
225.75,1,Insert,1809,A,9,99,G
225.95,1,Cancel,1808,,,,G
225.95,1,Cancel,1809,,,,G
226.0,1,Insert,1810,B,9,101,G
226.0,1,Insert,1811,A,9,99,G
226.2,1,Cancel,1810,,,,G
226.2,1,Cancel,1811,,,,G
226.25,1,Insert,1812,B,9,101,G
226.25,1,Insert,1813,A,9,99,G
226.45,1,Cancel,1812,,,,G
226.45,1,Cancel,1813,,,,G
226.5,1,Insert,1814,B,9,101,G
226.5,1,Insert,1815,A,9,99,G
226.7,1,Cancel,1814,,,,G
226.7,1,Cancel,1815,,,,G
226.75,1,Insert,1816,B,9,101,G
226.75,1,Insert,1817,A,9,99,G
226.95,1,Cancel,1816,,,,G
226.95,1,Cancel,1817,,,,G
227.0,1,Insert,1818,B,9,101,G
227.0,1,Insert,1819,A,9,99,G
227.2,1,Cancel,1818,,,,G
227.2,1,Cancel,1819,,,,G
227.25,1,Insert,1820,B,9,101,G
227.25,1,Insert,1821,A,9,99,G
227.45,1,Cancel,1820,,,,G
227.45,1,Cancel,1821,,,,G
227.5,1,Insert,1822,B,9,101,G
227.5,1,Insert,1823,A,9,99,G
227.7,1,Cancel,1822,,,,G
227.7,1,Cancel,1823,,,,G
227.75,1,Insert,1824,B,9,101,G
227.75,1,Insert,1825,A,9,99,G
227.95,1,Cancel,1824,,,,G
227.95,1,Cancel,1825,,,,G
228.0,1,Insert,1826,B,9,101,G
228.0,1,Insert,1827,A,9,99,G
228.2,1,Cancel,1826,,,,G
228.2,1,Cancel,1827,,,,G
228.25,1,Insert,1828,B,9,101,G
228.25,1,Insert,1829,A,9,99,G
228.45,1,Cancel,1828,,,,G
228.45,1,Cancel,1829,,,,G
228.5,1,Insert,1830,B,9,101,G
228.5,1,Insert,1831,A,9,99,G
228.7,1,Cancel,1830,,,,G
228.7,1,Cancel,1831,,,,G
228.75,1,Insert,1832,B,9,101,G
228.75,1,Insert,1833,A,9,99,G
228.95,1,Cancel,1832,,,,G
228.95,1,Cancel,1833,,,,G
229.0,1,Insert,1834,B,9,101,G
229.0,1,Insert,1835,A,9,99,G
229.2,1,Cancel,1834,,,,G
229.2,1,Cancel,1835,,,,G
229.25,1,Insert,1836,B,9,101,G
229.25,1,Insert,1837,A,9,99,G
229.45,1,Cancel,1836,,,,G
229.45,1,Cancel,1837,,,,G
229.5,1,Insert,1838,B,9,101,G
229.5,1,Insert,1839,A,9,99,G
229.7,1,Cancel,1838,,,,G
229.7,1,Cancel,1839,,,,G
229.75,1,Insert,1840,B,9,101,G
229.75,1,Insert,1841,A,9,99,G
229.95,1,Cancel,1840,,,,G
229.95,1,Cancel,1841,,,,G
230.0,1,Insert,1842,B,9,101,G
230.0,1,Insert,1843,A,9,99,G
230.2,1,Cancel,1842,,,,G
230.2,1,Cancel,1843,,,,G
230.25,1,Insert,1844,B,9,101,G
230.25,1,Insert,1845,A,9,99,G
230.45,1,Cancel,1844,,,,G
230.45,1,Cancel,1845,,,,G
230.5,1,Insert,1846,B,9,101,G
230.5,1,Insert,1847,A,9,99,G
230.7,1,Cancel,1846,,,,G
230.7,1,Cancel,1847,,,,G
230.75,1,Insert,1848,B,9,101,G
230.75,1,Insert,1849,A,9,99,G
230.95,1,Cancel,1848,,,,G
230.95,1,Cancel,1849,,,,G
231.0,1,Insert,1850,B,9,101,G
231.0,1,Insert,1851,A,9,99,G
231.2,1,Cancel,1850,,,,G
231.2,1,Cancel,1851,,,,G
231.25,1,Insert,1852,B,9,101,G
231.25,1,Insert,1853,A,9,99,G
231.45,1,Cancel,1852,,,,G
231.45,1,Cancel,1853,,,,G
231.5,1,Insert,1854,B,9,101,G
231.5,1,Insert,1855,A,9,99,G
231.7,1,Cancel,1854,,,,G
231.7,1,Cancel,1855,,,,G
231.75,1,Insert,1856,B,9,101,G
231.75,1,Insert,1857,A,9,99,G
231.95,1,Cancel,1856,,,,G
231.95,1,Cancel,1857,,,,G
232.0,1,Insert,1858,B,9,101,G
232.0,1,Insert,1859,A,9,99,G
232.2,1,Cancel,1858,,,,G
232.2,1,Cancel,1859,,,,G
232.25,1,Insert,1860,B,9,101,G
232.25,1,Insert,1861,A,9,99,G
232.45,1,Cancel,1860,,,,G
232.45,1,Cancel,1861,,,,G
232.5,1,Insert,1862,B,9,101,G
232.5,1,Insert,1863,A,9,99,G
232.7,1,Cancel,1862,,,,G
232.7,1,Cancel,1863,,,,G
232.75,1,Insert,1864,B,9,101,G
232.75,1,Insert,1865,A,9,99,G
232.95,1,Cancel,1864,,,,G
232.95,1,Cancel,1865,,,,G
233.0,1,Insert,1866,B,9,101,G
233.0,1,Insert,1867,A,9,99,G
233.2,1,Cancel,1866,,,,G
233.2,1,Cancel,1867,,,,G
233.25,1,Insert,1868,B,9,101,G
233.25,1,Insert,1869,A,9,99,G
233.45,1,Cancel,1868,,,,G
233.45,1,Cancel,1869,,,,G
233.5,1,Insert,1870,B,9,101,G
233.5,1,Insert,1871,A,9,99,G
233.7,1,Cancel,1870,,,,G
233.7,1,Cancel,1871,,,,G
233.75,1,Insert,1872,B,9,101,G
233.75,1,Insert,1873,A,9,99,G
233.95,1,Cancel,1872,,,,G
233.95,1,Cancel,1873,,,,G
234.0,1,Insert,1874,B,9,101,G
234.0,1,Insert,1875,A,9,99,G
234.2,1,Cancel,1874,,,,G
234.2,1,Cancel,1875,,,,G
234.25,1,Insert,1876,B,9,101,G
234.25,1,Insert,1877,A,9,99,G
234.45,1,Cancel,1876,,,,G
234.45,1,Cancel,1877,,,,G
234.5,1,Insert,1878,B,9,101,G
234.5,1,Insert,1879,A,9,99,G
234.7,1,Cancel,1878,,,,G
234.7,1,Cancel,1879,,,,G
234.75,1,Insert,1880,B,9,101,G
234.75,1,Insert,1881,A,9,99,G
234.95,1,Cancel,1880,,,,G
234.95,1,Cancel,1881,,,,G
235.0,1,Insert,1882,B,9,101,G
235.0,1,Insert,1883,A,9,99,G
235.2,1,Cancel,1882,,,,G
235.2,1,Cancel,1883,,,,G
235.25,1,Insert,1884,B,9,101,G
235.25,1,Insert,1885,A,9,99,G
235.45,1,Cancel,1884,,,,G
235.45,1,Cancel,1885,,,,G
235.5,1,Insert,1886,B,9,101,G
235.5,1,Insert,1887,A,9,99,G
235.7,1,Cancel,1886,,,,G
235.7,1,Cancel,1887,,,,G
235.75,1,Insert,1888,B,9,101,G
235.75,1,Insert,1889,A,9,99,G
235.95,1,Cancel,1888,,,,G
235.95,1,Cancel,1889,,,,G
236.0,1,Insert,1890,B,9,101,G
236.0,1,Insert,1891,A,9,99,G
236.2,1,Cancel,1890,,,,G
236.2,1,Cancel,1891,,,,G
236.25,1,Insert,1892,B,9,101,G
236.25,1,Insert,1893,A,9,99,G
236.45,1,Cancel,1892,,,,G
236.45,1,Cancel,1893,,,,G
236.5,1,Insert,1894,B,9,101,G
236.5,1,Insert,1895,A,9,99,G
236.7,1,Cancel,1894,,,,G
236.7,1,Cancel,1895,,,,G
